track_id,album_name,track_name,danceability,key,loudness,acousticness,instrumentalness,tempo,track_genre,segmento,Prediccion,Real
39.87455468162996,39.90279599551327,39.87455468162996,0.413,11,-5.541,5.99e-05,0.000308,158.066,50.67333333333333,Medio,83.14848327636719,84
39.87455468162996,42.33553161886974,38.05873215180693,0.37,5,-9.013,0.0205,0.572,94.485,39.62098501070664,Medio,83.09820556640625,84
39.87455468162996,42.33553161886974,38.05873215180693,0.37,5,-9.013,0.0205,0.572,94.485,43.99576271186441,Medio,83.09820556640625,84
33.274772752777466,33.274772752777466,34.65430659419522,0.505,11,-5.24,0.373,0.00107,196.0,15.978947368421053,Alto,83.0,83
40.264880104718955,46.9909414720923,40.264880104718955,0.691,2,-6.478,0.0483,1.13e-05,92.004,37.316017316017316,Medio,82.87918090820312,88
39.74444620726696,40.440708943913585,39.74444620726696,0.613,9,-4.087,0.0092,0.506,105.997,39.62098501070664,Medio,82.8445053100586,83
33.274772752777466,33.274772752777466,33.274772752777466,0.572,4,-5.083,0.013,0.00976,143.969,22.1425702811245,Medio,82.75426483154297,90
33.274772752777466,38.313252989273984,33.274772752777466,0.494,0,-7.239,0.236,0.0698,87.724,39.62098501070664,Medio,82.73745727539062,83
33.274772752777466,38.313252989273984,33.274772752777466,0.494,0,-7.239,0.236,0.0698,87.724,37.316017316017316,Medio,82.73745727539062,83
33.274772752777466,33.274772752777466,33.274772752777466,0.725,1,-3.726,0.422,0.000284,175.896,26.87878787878788,Medio,82.67384338378906,83
39.74444620726696,43.13566957781936,39.74444620726696,0.834,8,-3.714,0.00513,0.0,155.008,34.36607142857143,Medio,82.4866943359375,83
39.61433773290396,43.30927599019509,39.61433773290396,0.918,7,-7.781,0.0627,0.0,131.966,56.38646288209607,Medio,82.30815887451172,82
33.274772752777466,33.274772752777466,35.121872637010426,0.775,11,-7.241,0.841,0.0,91.05,48.08565310492505,Medio,82.19861602783203,85
33.274772752777466,41.94458722736815,33.274772752777466,0.86,0,-4.784,0.169,0.000106,92.023,26.87878787878788,Medio,82.1865005493164,83
33.274772752777466,40.32834919021473,33.12935306329294,0.776,10,-4.374,0.0622,0.0,124.949,22.1425702811245,Medio,82.0878677368164,88
33.274772752777466,33.274772752777466,36.99484916505327,0.188,0,-9.733,0.174,0.153,187.376,22.1425702811245,Alto,82.0,82
33.274772752777466,37.27564855984205,33.274772752777466,0.6,6,-6.124,0.166,4.09e-05,158.078,40.95905172413793,Medio,81.97614288330078,85
33.274772752777466,37.27564855984205,33.274772752777466,0.6,6,-6.124,0.166,4.09e-05,158.078,48.08565310492505,Medio,81.97614288330078,85
39.74444620726696,40.61205132001571,39.74444620726696,0.593,8,-6.725,0.293,0.0,178.781,48.08565310492505,Medio,81.8770523071289,83
40.00466315599296,41.39681754820492,40.00466315599296,0.734,7,-7.066,0.847,2.14e-05,129.953,47.066820276497694,Medio,81.8271713256836,85
33.274772752777466,33.274772752777466,41.605008774319124,0.951,2,-2.565,0.0509,1.61e-05,133.014,22.492537313432837,Medio,81.82218170166016,83
33.274772752777466,33.274772752777466,39.09390383545197,0.78,3,-3.605,0.31,0.000163,127.949,26.87878787878788,Medio,81.79046630859375,82
40.32834919021473,40.156817094065865,38.020753124271536,0.502,1,-4.556,2.55e-05,0.000173,116.761,22.1425702811245,Medio,81.65547180175781,83
39.61433773290396,39.87433630527396,39.61433773290396,0.618,9,-3.442,0.0179,0.0,91.455,31.10250569476082,Medio,81.43888092041016,82
39.61433773290396,39.87433630527396,39.61433773290396,0.618,9,-3.442,0.0179,0.0,91.455,37.380434782608695,Medio,81.43888092041016,82
41.264523691025765,41.264523691025765,41.264523691025765,0.625,10,-11.903,0.659,0.00266,108.296,44.949186991869915,Medio,81.38996124267578,85
33.274772752777466,33.274772752777466,33.274772752777466,0.705,6,-6.156,0.0102,0.000855,97.512,22.1425702811245,Medio,81.30585479736328,83
33.274772752777466,33.274772752777466,33.274772752777466,0.705,6,-6.156,0.0102,0.000855,97.512,37.380434782608695,Medio,81.30585479736328,83
33.274772752777466,36.424612051741676,31.027178424946104,0.726,4,-2.494,0.009,0.0,124.99,48.08565310492505,Medio,81.26945495605469,84
40.186498125314245,40.186498125314245,40.186498125314245,0.255,5,-10.654,0.0577,0.00361,76.426,37.316017316017316,Medio,81.26318359375,82
39.61433773290396,39.61433773290396,39.61433773290396,0.578,9,-8.676,0.162,0.0,83.909,22.492537313432837,Medio,81.26232147216797,82
33.274772752777466,40.61205132001571,33.274772752777466,0.741,10,-7.395,0.0221,0.0,150.087,37.62076271186441,Medio,81.24516296386719,81
33.274772752777466,33.274772752777466,33.274772752777466,0.899,6,-2.752,0.255,0.0,90.051,37.62076271186441,Medio,81.20652770996094,83
33.274772752777466,33.274772752777466,33.102629770895156,0.728,5,-5.237,0.0401,0.0,65.043,48.08565310492505,Bajo,81.2,82
40.186498125314245,40.186498125314245,40.186498125314245,0.467,3,-5.093,0.0807,0.908,82.282,41.54070981210856,Medio,81.15007781982422,82
40.04464706041376,40.04464706041376,40.04464706041376,0.631,9,-2.787,0.199,0.119,123.962,47.016597510373444,Medio,81.14877319335938,81
33.274772752777466,40.49382082500247,33.274772752777466,0.577,6,-8.691,0.00213,0.0114,123.257,22.1425702811245,Medio,81.06645202636719,81
33.274772752777466,40.49382082500247,33.274772752777466,0.577,6,-8.691,0.00213,0.0114,123.257,43.24301075268817,Medio,81.06645202636719,81
33.274772752777466,33.274772752777466,33.274772752777466,0.855,0,-1.19,0.529,0.0,114.635,37.62076271186441,Medio,80.96454620361328,81
40.394988579081954,40.394988579081954,36.214668308100585,0.671,6,-8.117,0.515,0.000411,120.966,22.492537313432837,Medio,80.96402740478516,88
40.00466315599296,40.74579324730159,35.39484361785145,0.652,1,-5.714,0.74,0.0,150.073,48.08565310492505,Medio,80.92610931396484,85
33.274772752777466,33.274772752777466,33.274772752777466,0.44,3,-16.887,0.981,0.465,135.965,37.751028806584365,Medio,80.88427734375,81
33.274772752777466,33.274772752777466,33.274772752777466,0.44,3,-16.887,0.981,0.465,135.965,43.78361344537815,Medio,80.88427734375,81
33.274772752777466,33.274772752777466,33.274772752777466,0.44,3,-16.887,0.981,0.465,135.965,37.54261954261954,Medio,80.88427734375,81
33.274772752777466,33.274772752777466,33.274772752777466,0.483,5,-20.149,0.947,0.145,137.35,39.62098501070664,Medio,80.73772430419922,81
33.274772752777466,33.274772752777466,33.274772752777466,0.483,5,-20.149,0.947,0.145,137.35,37.316017316017316,Medio,80.73772430419922,81
33.274772752777466,37.26017473883052,33.274772752777466,0.656,8,-11.141,0.845,0.0,109.239,54.07818930041152,Medio,80.73542785644531,83
33.274772752777466,37.26017473883052,33.274772752777466,0.656,8,-11.141,0.845,0.0,109.239,48.08565310492505,Medio,80.73542785644531,83
33.274772752777466,33.274772752777466,33.274772752777466,0.854,5,-8.151,0.0609,0.0816,80.015,37.62076271186441,Medio,80.67150115966797,82
33.274772752777466,40.32903257774494,33.274772752777466,0.566,4,-5.303,0.634,0.0,128.945,37.54261954261954,Medio,80.54772186279297,83
33.274772752777466,40.32903257774494,33.274772752777466,0.566,4,-5.303,0.634,0.0,128.945,37.751028806584365,Medio,80.54772186279297,83
33.274772752777466,37.012168245644006,33.274772752777466,0.776,11,-4.501,0.0297,0.000127,123.988,22.492537313432837,Medio,80.51618194580078,82
33.274772752777466,37.012168245644006,33.274772752777466,0.776,11,-4.501,0.0297,0.000127,123.988,48.08565310492505,Medio,80.51618194580078,82
33.274772752777466,33.274772752777466,27.277575113337104,0.309,9,-3.825,0.0673,0.00111,159.488,37.316017316017316,Medio,80.49769592285156,83
33.274772752777466,33.274772752777466,33.274772752777466,0.687,0,-4.221,0.0112,0.0,125.952,34.36607142857143,Medio,80.48381042480469,84
39.74444620726696,39.74444620726696,39.74444620726696,0.636,7,-3.413,0.00164,0.0,120.983,39.62098501070664,Medio,80.44943237304688,83
33.274772752777466,33.274772752777466,33.274772752777466,0.362,10,-6.031,0.338,0.0,78.007,48.08565310492505,Medio,80.4416732788086,86
39.61433773290396,41.249738091899815,39.61433773290396,0.856,7,-4.892,0.0303,0.0,81.993,26.87878787878788,Medio,80.30230712890625,82
33.274772752777466,39.83187046306303,33.274772752777466,0.702,6,-3.787,0.00883,0.0,102.977,22.492537313432837,Medio,80.28720092773438,85
33.274772752777466,33.274772752777466,33.274772752777466,0.662,0,-7.357,0.213,0.0,93.005,37.62076271186441,Medio,80.27281951904297,80
33.274772752777466,46.9909414720923,35.971300450740024,0.548,5,-7.596,0.186,0.000263,85.03,37.316017316017316,Medio,80.16838073730469,88
33.274772752777466,33.274772752777466,40.00466315599296,0.836,4,-3.554,0.0845,0.0,94.048,21.09071729957806,Medio,80.15487670898438,81
33.274772752777466,33.274772752777466,33.274772752777466,0.573,8,-3.293,0.0444,0.0,101.699,48.08565310492505,Medio,80.08451843261719,81
33.274772752777466,33.274772752777466,33.274772752777466,0.461,1,-4.954,0.17,0.0,134.17,48.08565310492505,Medio,80.06166076660156,89
40.64666263069163,37.07783244840063,39.98987598040425,0.52,4,-3.093,0.256,4.96e-06,141.971,34.36607142857143,Medio,80.00374603271484,81
40.64666263069163,37.07783244840063,39.98987598040425,0.52,4,-3.093,0.256,4.96e-06,141.971,22.492537313432837,Medio,80.00374603271484,81
33.274772752777466,33.274772752777466,30.812374087039917,0.684,3,-9.738,0.869,0.0,66.165,37.751028806584365,Bajo,80.0,80
41.110058425942235,36.70250955618184,40.53185460372337,0.748,8,-5.599,0.414,0.0,95.01,34.36607142857143,Medio,79.97001647949219,84
40.00466315599296,40.115572592864,40.00466315599296,0.737,0,-4.771,0.468,0.0,144.015,22.492537313432837,Medio,79.87464141845703,85
33.274772752777466,39.09390383545197,36.62184282255501,0.427,11,-3.674,0.116,1.75e-05,104.655,37.380434782608695,Medio,79.84449768066406,80
33.274772752777466,39.09390383545197,36.62184282255501,0.427,11,-3.674,0.116,1.75e-05,104.655,37.380434782608695,Medio,79.84449768066406,80
33.274772752777466,39.09390383545197,36.62184282255501,0.427,11,-3.674,0.116,1.75e-05,104.655,43.84661354581673,Medio,79.84449768066406,80
33.274772752777466,33.274772752777466,33.274772752777466,0.682,9,-5.028,0.0884,0.063,100.721,41.54070981210856,Medio,79.80874633789062,80
33.274772752777466,33.274772752777466,33.274772752777466,0.682,9,-5.028,0.0884,0.063,100.721,37.316017316017316,Medio,79.80874633789062,80
33.274772752777466,33.274772752777466,33.274772752777466,0.682,9,-5.028,0.0884,0.063,100.721,39.62098501070664,Medio,79.80874633789062,80
33.274772752777466,33.274772752777466,33.274772752777466,0.884,11,-8.813,0.427,0.000206,114.016,25.611353711790393,Medio,79.7994613647461,80
33.274772752777466,33.274772752777466,33.274772752777466,0.755,1,-2.414,0.00988,0.0,124.032,56.38646288209607,Medio,79.71764373779297,80
33.274772752777466,33.274772752777466,35.58097502765103,0.687,4,-5.213,0.0941,1.27e-05,121.079,39.62098501070664,Medio,79.6860122680664,80
33.274772752777466,33.274772752777466,35.58097502765103,0.687,4,-5.213,0.0941,1.27e-05,121.079,25.05579399141631,Medio,79.6860122680664,80
40.00466315599296,35.67059384566267,40.00466315599296,0.658,2,-12.21,0.0933,0.000927,100.966,40.059957173447536,Medio,79.67242431640625,85
33.274772752777466,40.13477163035596,33.274772752777466,0.38,3,-7.885,0.691,0.0,100.607,48.08565310492505,Medio,79.5718765258789,88
33.274772752777466,33.274772752777466,33.274772752777466,0.538,11,-8.678,0.262,0.914,131.03,37.316017316017316,Medio,79.48807525634766,82
33.274772752777466,33.274772752777466,33.274772752777466,0.538,11,-8.678,0.262,0.914,131.03,35.19047619047619,Medio,79.48807525634766,82
33.274772752777466,39.619093865712294,33.274772752777466,0.924,8,-1.299,0.0827,0.0,133.974,31.10250569476082,Medio,79.4674301147461,80
39.484229258540964,39.484229258540964,39.484229258540964,0.762,5,-2.758,0.138,0.0,177.998,23.7741273100616,Medio,79.41317749023438,81
39.354120784177965,35.647264048498634,33.703054505404324,0.67,1,-4.673,0.0342,3.21e-05,101.216,22.492537313432837,Medio,79.34197998046875,80
39.354120784177965,35.647264048498634,33.703054505404324,0.67,1,-4.673,0.0342,3.21e-05,101.216,34.36607142857143,Medio,79.34197998046875,80
39.87455468162996,39.264466203461076,34.51245552929473,0.502,4,-5.175,0.000147,0.0117,133.52,43.24301075268817,Medio,79.32730865478516,84
33.274772752777466,33.274772752777466,33.274772752777466,0.893,3,-5.708,0.713,0.0406,135.136,31.10250569476082,Medio,79.29267883300781,80
33.274772752777466,36.231517399466014,23.57028138335472,0.712,4,-4.861,0.0397,0.0,170.079,26.87878787878788,Medio,79.24589538574219,85
33.274772752777466,39.56540577510688,33.274772752777466,0.575,9,-9.584,0.785,0.000289,116.408,18.51157894736842,Medio,79.22461700439453,81
33.274772752777466,33.274772752777466,31.79065409923564,0.572,7,-6.362,0.371,0.0,95.799,22.492537313432837,Medio,79.09455871582031,84
39.90279599551327,45.082670457323445,39.90279599551327,0.458,0,-3.265,0.00316,0.000202,123.229,37.380434782608695,Medio,79.06028747558594,80
39.90279599551327,45.082670457323445,39.90279599551327,0.458,0,-3.265,0.00316,0.000202,123.229,43.84661354581673,Medio,79.06028747558594,80
39.354120784177965,42.30264176099945,39.354120784177965,0.447,8,-8.069,0.0235,0.403,123.453,22.1425702811245,Medio,79.05158996582031,80
39.354120784177965,42.30264176099945,39.354120784177965,0.447,8,-8.069,0.0235,0.403,123.453,43.24301075268817,Medio,79.05158996582031,80
39.484229258540964,40.55872662291743,39.484229258540964,0.73,8,-5.114,0.138,0.0,104.948,43.78361344537815,Medio,79.01860046386719,81
33.274772752777466,33.274772752777466,30.896417505329907,0.262,8,-6.646,0.247,0.0,189.857,36.5678496868476,Alto,79.0,79
33.274772752777466,38.730013868908685,33.274772752777466,0.669,4,-6.442,0.0175,0.00294,120.013,47.066820276497694,Medio,78.97836303710938,81
33.274772752777466,43.21374463106617,34.725232126645466,0.468,6,-5.085,0.0281,7.97e-06,179.642,36.5678496868476,Medio,78.97277069091797,80
33.274772752777466,43.21374463106617,34.725232126645466,0.468,6,-5.085,0.0281,7.97e-06,179.642,34.36607142857143,Medio,78.97277069091797,80
33.274772752777466,33.274772752777466,29.075551309501137,0.756,3,-2.993,0.0508,3.87e-06,139.031,22.492537313432837,Medio,78.93052673339844,79
33.274772752777466,33.274772752777466,33.274772752777466,0.686,2,-4.616,0.00921,0.00066,171.355,37.62076271186441,Medio,78.86688232421875,79
33.274772752777466,33.274772752777466,33.274772752777466,0.733,5,-10.023,0.0614,0.0367,148.174,22.1425702811245,Medio,78.8045883178711,81
39.61433773290396,39.61433773290396,39.61433773290396,0.763,1,-6.405,0.259,0.0,139.059,47.066820276497694,Medio,78.80271911621094,82
40.04464706041376,39.82284788357944,40.04464706041376,0.543,4,-9.11,0.000647,0.431,105.173,43.24301075268817,Medio,78.79994201660156,81
39.22401230981497,38.9807640736601,39.22401230981497,0.377,7,-8.039,0.00088,0.0023,108.789,43.24301075268817,Medio,78.74637603759766,79
33.274772752777466,39.09390383545197,33.274772752777466,0.445,0,-8.196,0.000825,0.0137,99.963,37.316017316017316,Medio,78.72786712646484,79
33.274772752777466,33.274772752777466,33.274772752777466,0.848,2,-5.408,0.0169,0.000403,125.051,35.19047619047619,Medio,78.72370147705078,82
33.274772752777466,33.274772752777466,33.274772752777466,0.351,4,-10.109,0.934,0.0,115.284,48.08565310492505,Medio,78.7091293334961,89
33.274772752777466,33.274772752777466,33.274772752777466,0.729,0,-8.98,0.796,0.0,97.281,37.316017316017316,Medio,78.70616149902344,81
40.61205132001571,46.91351520817885,39.107972502357356,0.556,3,-5.87,0.00958,0.0,105.143,43.84661354581673,Medio,78.70519256591797,85
33.274772752777466,33.274772752777466,31.677720796761093,0.376,7,-4.658,0.0858,0.0,80.565,37.62076271186441,Medio,78.67533111572266,81
40.04464706041376,40.12033198930459,29.54409223949275,0.643,2,-5.428,0.0371,0.0,162.152,26.590809628008753,Medio,78.6407699584961,81
40.04464706041376,40.12033198930459,29.54409223949275,0.643,2,-5.428,0.0371,0.0,162.152,37.388888888888886,Medio,78.6407699584961,81
39.90279599551327,38.79307944968921,26.343163096690006,0.612,11,-3.145,0.112,0.0,129.042,47.016597510373444,Medio,78.57609558105469,80
39.90279599551327,38.79307944968921,26.343163096690006,0.612,11,-3.145,0.112,0.0,129.042,34.36607142857143,Medio,78.57609558105469,80
40.394988579081954,41.110058425942235,20.443693515405073,0.754,7,-5.795,0.152,1.85e-05,176.089,23.7741273100616,Medio,78.5567855834961,88
33.274772752777466,40.55872662291743,34.54010723274705,0.603,2,-3.882,0.00408,1.68e-06,107.993,18.51157894736842,Medio,78.51264190673828,80
39.354120784177965,39.354120784177965,39.354120784177965,0.509,9,-24.639,0.979,2.72e-05,207.97,39.62098501070664,Alto,78.5,80
39.22401230981497,41.078841664099784,39.22401230981497,0.654,1,-5.377,0.00146,0.000144,112.056,41.54070981210856,Medio,78.48623657226562,79
33.274772752777466,38.96379536108897,33.274772752777466,0.863,7,-7.167,0.0508,0.00324,103.971,56.38646288209607,Medio,78.4406509399414,83
33.274772752777466,33.274772752777466,36.782072567702535,0.726,6,-5.043,0.0293,0.0101,97.985,37.62076271186441,Medio,78.43584442138672,82
39.22401230981497,37.68012877599571,39.22401230981497,0.589,2,-6.343,0.0534,0.0,87.908,39.62098501070664,Medio,78.41590118408203,79
33.274772752777466,33.274772752777466,33.274772752777466,0.886,1,-4.394,0.0363,8.78e-06,91.976,23.7741273100616,Medio,78.39077758789062,78
33.274772752777466,33.274772752777466,33.274772752777466,0.886,1,-4.394,0.0363,8.78e-06,91.976,26.87878787878788,Medio,78.39077758789062,79
39.61433773290396,39.61433773290396,39.61433773290396,0.67,1,-6.855,0.669,0.000227,104.965,37.316017316017316,Medio,78.371826171875,82
33.274772752777466,33.274772752777466,33.274772752777466,0.357,5,-7.301,0.584,0.0,102.078,48.08565310492505,Medio,78.36229705810547,87
